단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
F75802BBC,KR575802BBC4,IBK국민참여정책형뉴딜혼합자산2호C,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,998,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20220304,1770,1770000000,,,0,,N,N,N,0,0,0,0,0.0,,17,,N,N,N
F76201BC5,KR576201BC53,이탈리아물류1호 종류A,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,870,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20220823,66985,66985800000,,,0,,N,N,N,0,0,0,0,0.0,,582,,N,N,N
F76400001,KR5764000018,VIP The First 증권투자신탁 1호 A,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1055,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20230414,14246,14246109000,,,0,,N,N,N,0,0,0,0,0.0,,150,,N,N,N
F76400002,KR5764000026,VIP The First 증권투자신탁 1호 A-e,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1050,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20230414,978,978298000,,,0,,N,N,N,0,0,0,0,0.0,,10,,N,N,N
F76400003,KR5764000034,VIP The First 증권투자신탁 2호 A,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1050,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20230414,11106,11106887000,,,0,,N,N,N,0,0,0,0,0.0,,116,,N,N,N
F76400004,KR5764000042,VIP The First 증권투자신탁 2호 A-e,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1010,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20230414,4005,4005860000,,,0,,N,N,N,0,0,0,0,0.0,,40,,N,N,N
F77200001,KR5772000018,한국밸류K-파워1호 (A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1017,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20231215,23839,23839016000,,,0,,N,N,N,0,0,0,0,0.0,,242,,N,N,N
F77200002,KR5772000026,한국밸류K-파워1호 (A-e),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1017,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20231215,12284,12284844000,,,0,,N,N,N,0,0,0,0,0.0,,124,,N,N,N
F77200003,KR5772000034,한국밸류K-파워2호 (A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1017,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20231215,21237,21237679000,,,0,,N,N,N,0,0,0,0,0.0,,215,,N,N,N
F77200004,KR5772000042,한국밸류K-파워2호 (A-e),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1017,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20231215,14906,14906378000,,,0,,N,N,N,0,0,0,0,0.0,,151,,N,N,N
F77200005,KR5772000059,한국밸류AI혁신소부장1호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1063,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240621,11454,11454937000,,,0,,N,N,N,0,0,0,0,0.0,,121,,N,N,N
F77200006,KR5772000067,한국밸류AI혁신소부장1호(A-e),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1064,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240621,12492,12492822000,,,0,,N,N,N,0,0,0,0,0.0,,132,,N,N,N
F77200007,KR5772000075,한국밸류AI혁신소부장1호(C-F),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1065,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240621,200,200000000,,,0,,N,N,N,0,0,0,0,0.0,,2,,N,N,N
F77200008,KR5772000083,한국밸류AI혁신소부장2호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1063,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240621,11515,11515156000,,,0,,N,N,N,0,0,0,0,0.0,,122,,N,N,N
F77200009,KR5772000091,한국밸류AI혁신소부장2호(A-e),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,990,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240621,12453,12453976000,,,0,,N,N,N,0,0,0,0,0.0,,123,,N,N,N
F77200010,KR5772000109,한국밸류AI혁신소부장2호(C-F),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1065,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240621,200,200000000,,,0,,N,N,N,0,0,0,0,0.0,,2,,N,N,N
F77200011,KR5772000117,한국밸류기업가치포커스1호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,973,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240920,14672,14672437000,,,0,,N,N,N,0,0,0,0,0.0,,142,,N,N,N
F77200012,KR5772000125,한국밸류기업가치포커스1호(A-e),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,973,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240920,19162,19162475000,,,0,,N,N,N,0,0,0,0,0.0,,186,,N,N,N
F77200013,KR5772000133,한국밸류기업가치포커스1호(C-F),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,974,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240920,200,200000000,,,0,,N,N,N,0,0,0,0,0.0,,1,,N,N,N
F77200014,KR5772000141,한국밸류기업가치포커스2호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,966,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240920,17879,17879800000,,,0,,N,N,N,0,0,0,0,0.0,,172,,N,N,N
F77200015,KR5772000158,한국밸류기업가치포커스2호(A-e),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,972,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240920,15651,15651482000,,,0,,N,N,N,0,0,0,0,0.0,,152,,N,N,N
F77200016,KR5772000166,한국밸류기업가치포커스2호(C-F),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,973,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240920,200,200000000,,,0,,N,N,N,0,0,0,0,0.0,,1,,N,N,N
F77300001,KR5773000017,밸류시스템SAFE증권1호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1007,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,1579,1579177000,,,0,,N,N,N,0,0,0,0,0.0,,15,,N,N,N
F77300002,KR5773000025,밸류시스템SAFE증권1호(Ae),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1007,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,2976,2976085000,,,0,,N,N,N,0,0,0,0,0.0,,29,,N,N,N
F77300003,KR5773000033,밸류시스템SAFE증권2호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1007,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,2995,2995279000,,,0,,N,N,N,0,0,0,0,0.0,,30,,N,N,N
F77300004,KR5773000041,밸류시스템SAFE증권2호(Ae),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1007,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,1394,1394013000,,,0,,N,N,N,0,0,0,0,0.0,,14,,N,N,N
000020,KR7000020008,동화약품,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,6330,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,46480,1000,19760324,27931,27931470000,12.0,,0,,N,N,Y,3442,106,87,40,2.21,20240930.0,1768,,N,N,N
000040,KR7000040006,KR모터스,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,206509,500,19760525,60132,30066434000,12.0,,0,,N,N,Y,517,-89,-137,-137,-55.73,20240930.0,294,,N,N,N
000050,KR7000050005,경방,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6290,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1741,500,19560303,27415,13707635000,12.0,,0,,N,N,Y,2868,177,136,92,1.66,20240930.0,1724,,N,N,N
000070,KR7000070003,삼양홀딩스,ST,2.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,68400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8448,5000,19681227,8564,42821355000,12.0,,0,,N,N,Y,26777,1295,1400,1077,3.5,20240930.0,5857,,N,N,N
000075,KR7000071001,삼양홀딩스우,ST,0.0,21,0,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,54000,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,1400,5000,19920221,304,1520290000,12.0,,1,,N,N,N,0,0,0,0,0.0,,164,,N,N,N
000080,KR7000080002,하이트진로,ST,2.0,27,5,0,,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,20900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,110435,5000,20091019,70133,363168055000,12.0,,0,,N,Y,Y,19721,1868,1497,1139,13.52,20240930.0,14657,,N,N,N
000087,KR7000082008,하이트진로2우B,ST,0.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,281,5000,20110926,1130,5650690000,12.0,,2,,N,N,N,0,0,0,0,0.0,,185,,N,N,N
0000D0,KR70000D0009,TIGER 엔비디아미국채커버드콜밸런스(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10005,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,941533,0,20241217,4000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,400,,N,N,N
0000J0,KR70000J0003,PLUS 한화그룹주,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,,,,,,,10350,1,1,N,N,N,0,N,N,N,0,0,0,0,N,90,0,0,20241224,1450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
0000Y0,KR70000Y0004,HK 26-12 회사채(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,,,,,,,100010,1,1,N,N,N,0,N,N,N,0,0,0,0,N,90,0,0,20241224,205,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
0000Z0,KR70000Z0003,RISE 바이오TOP10액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,,,,,,,9645,1,1,N,N,N,0,N,N,N,0,0,0,0,N,90,0,0,20241224,900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
000100,KR7000100008,유한양행,ST,1.0,27,9,0,,N,N,A,Y,N,Y,,Y,Y,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,118100,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,1459213,1000,19621101,80209,80209064000,12.0,,0,,N,Y,Y,15717,667,1039,783,5.26,20240930.0,94726,,N,N,N
000105,KR7000101006,유한양행우,ST,0.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,104100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,15899,1000,19950221,1180,1180940000,12.0,,1,,N,N,N,0,0,0,0,0.0,,1229,,N,N,N
000120,KR7000120006,CJ대한통운,ST,2.0,19,0,0,,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,Y,82500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,38073,5000,19560702,22812,114061720000,12.0,,0,,N,Y,Y,89564,3763,2440,1767,5.84,20240930.0,18820,720,N,N,N
000140,KR7000140004,하이트진로홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21211,5000,19730919,23206,116033825000,12.0,,0,,N,N,Y,19620,1981,1373,992,10.92,20240930.0,2251,,N,N,N
000145,KR7000141002,하이트진로홀딩스우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,153,5000,19870929,470,2354050000,12.0,,1,,N,N,N,0,0,0,0,0.0,,53,,N,N,N
000150,KR7000150003,두산,ST,2.0,21,0,0,,N,Y,2,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,251500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,110812,5000,19730629,16523,99290605000,12.0,,0,,N,Y,Y,129331,7948,6121,3473,-5.27,20240930.0,41557,391,N,N,N
000155,KR7000151001,두산우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,107600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,7500,5000,19860731,3996,19982310000,12.0,,1,,N,N,N,0,0,0,0,0.0,,4300,,N,N,N
000157,KR7000152009,두산2우B,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,104700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1653,5000,19991203,893,4465190000,12.0,,2,,N,N,N,0,0,0,0,0.0,,935,,N,N,N
000180,KR7000180000,성창기업지주,ST,3.0,26,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11708,500,19760602,69751,36000000000,12.0,,0,,N,N,Y,1112,-39,1,13,0.32,20240930.0,927,,N,N,N
0001P0,KR70001P0004,마이티 바이오시밀러&CDMO액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,,,,,,,9730,1,1,N,N,N,0,N,N,N,0,0,0,0,N,90,0,0,20241224,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
0001S0,KR70001S0001,TIGER 26-04 회사채(A+이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,,,,,,,50025,1,1,N,N,N,0,N,N,N,0,0,0,0,N,90,0,0,20241224,2200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
000210,KR7000210005,DL,ST,2.0,27,8,0,,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,33800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,31168,5000,19760202,20955,128279420000,12.0,,0,,N,Y,Y,43185,4365,958,635,1.19,20240930.0,7083,321,N,N,N
000215,KR7000211003,DL우,ST,0.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,20250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,260,5000,19890821,1686,10430575000,12.0,,1,,N,N,N,0,0,0,0,0.0,,341,,N,N,N
000220,KR7000220004,유유제약,ST,3.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,80558,1000,19751118,17032,17609191000,12.0,,0,,N,N,Y,1002,120,118,109,10.78,20240930.0,774,,N,N,N
000225,KR7000221002,유유제약1우,ST,0.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12421,1000,19900105,2266,2266930000,12.0,,1,,N,N,N,0,0,0,0,0.0,,104,,N,N,N
000227,KR7000222000,유유제약2우B,ST,0.0,27,9,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3578,1000,20000620,325,325560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,31,,N,N,N
000230,KR7000230003,일동홀딩스,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,6670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24977,1000,19750628,11540,11540400000,12.0,,0,,N,N,Y,4912,-71,-195,-276,-34.8,20240930.0,769,,N,N,N
000240,KR7000240002,한국앤컴퍼니,ST,2.0,21,0,0,,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,18220,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,133804,500,19681227,94935,47467620000,12.0,,0,,N,Y,Y,10936,3876,3785,3432,10.97,20240930.0,17297,,N,N,N
000270,KR7000270009,기아,ST,1.0,27,15,0,,N,N,8,Y,Y,Y,,Y,Y,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,100900,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,778490,5000,19730721,397672,2139316735000,12.0,,0,,N,Y,Y,803006,99507,110564,80336,21.67,20240930.0,401251,BH1,N,N,N
000300,KR7000300004,대유플러스,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1984,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,19750609,79101,39550589000,12.0,,0,,N,N,Y,252,-43,-73,-71,-36100000.0,20240930.0,1569,,N,N,N
000320,KR7000320002,노루홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,9263,500,19730810,13291,8407575500,12.0,,0,,N,N,Y,9329,693,945,708,12.96,20240930.0,1754,,N,N,N
000325,KR7000321000,노루홀딩스우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,29900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1626,500,19890121,243,121779500,12.0,,1,,N,N,N,0,0,0,0,0.0,,72,,N,N,N
000370,KR7000370007,한화손해보험,ST,2.0,21,25,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,4175,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,196378,5000,19750630,116738,583694575000,12.0,,0,,N,N,Y,48195,4246,4270,3095,14.2,20240930.0,4873,913,N,N,N
000390,KR7000390005,삼화페인트,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6530,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,33987,500,19930910,27203,13601734500,12.0,,0,,N,N,Y,4735,199,194,145,6.18,20240930.0,1776,,N,N,N
000400,KR7000400002,롯데손해보험,ST,2.0,21,25,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,2045,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,240817,1000,19710416,310336,310336320000,12.0,,0,,N,Y,Y,25767,3963,3943,3016,19.72,20231231.0,6346,,N,N,N
000430,KR7000430009,대원강업,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3955,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15566,500,19770622,62000,31000000000,12.0,,0,,N,N,Y,9474,283,409,349,6.96,20240930.0,2452,Z35,N,N,N
000480,KR7000480004,CR홀딩스,ST,3.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5860,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14273,500,19780630,46890,23445245000,12.0,,0,,N,N,Y,6011,299,284,204,1.61,20240930.0,2747,,N,N,N
000490,KR7000490003,대동,ST,3.0,27,12,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9890,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,174404,1000,19750627,25640,25640788000,12.0,,0,,N,N,Y,11033,381,-111,-179,-0.6,20240930.0,2535,,N,N,N
000500,KR7000500009,가온전선,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,52300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,557349,5000,19870608,9858,49291895000,12.0,,0,,N,N,Y,12148,361,303,243,9.32,20240930.0,5155,FN2,N,N,N
000520,KR7000520007,삼일제약,ST,3.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12840,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,278928,500,19850529,21691,10845905500,12.0,,0,,N,N,Y,1619,30,15,-21,-1.82,20240930.0,2785,,N,N,N
000540,KR7000540005,흥국화재,ST,3.0,21,25,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19051,5000,19741205,64242,321213225000,12.0,,0,,N,N,Y,33524,4078,4071,3161,15.99,20231231.0,2058,,N,N,N
000545,KR7000541003,흥국화재우,ST,0.0,21,25,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,2,N,N,N,N,N,N,N,N,5050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12209,5000,19900320,768,3840000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,38,,N,N,N
000590,KR7000590000,CS홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,68800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,236,5000,19751222,1154,5772410000,12.0,,0,,N,N,Y,1040,157,244,198,7.23,20240930.0,794,,N,N,N
000640,KR7000640003,동아쏘시오홀딩스,ST,2.0,21,0,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,110200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6392,5000,19700210,6348,31744565000,12.0,,0,,N,N,Y,9863,604,687,523,6.81,20240930.0,6996,,N,N,N
000650,KR7000650002,천일고속,ST,3.0,19,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,35700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,53,5000,19770623,1429,7146100000,12.0,,0,,N,N,Y,440,-51,-54,-48,-21.08,20231231.0,510,,N,N,N
000660,KR7000660001,SK하이닉스,ST,1.0,27,13,0,,N,N,5,Y,Y,Y,,Y,Y,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,169600,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,3287596,5000,19961226,728002,3657652050000,12.0,,0,,N,Y,Y,464259,153845,143039,11790,26.46,20240930.0,1234692,535,N,N,N
000670,KR7000670000,영풍,ST,2.0,27,11,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,414500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,18751,5000,19760612,1842,9210200000,12.0,,0,,N,N,Y,21502,-610,703,634,2.48,20240930.0,7635,632,N,N,N
000680,KR7000680009,LS네트웍스,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,70859,5000,19731115,78803,394015080000,12.0,,0,,N,N,Y,14015,326,-54,-76,-4.51,20240930.0,2261,FN2,N,N,N
000700,KR7000700005,유수홀딩스,ST,3.0,26,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,5420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30736,2500,19560303,26041,65104530000,12.0,,0,,N,N,Y,3250,203,253,214,4.36,20240930.0,1411,926,N,N,N
000720,KR7000720003,현대건설,ST,2.0,18,0,0,,N,N,1,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,26100,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,271230,5000,19841222,111355,556778825000,12.0,,0,,N,Y,Y,254234,5125,6356,3946,5.73,20240930.0,29063,BH1,N,N,N
000725,KR7000721001,현대건설우,ST,0.0,18,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,N,N,N,N,N,N,44400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1247,5000,19890921,1054,5273465000,12.0,,1,,N,N,N,0,0,0,0,0.0,,468,,N,N,N
000760,KR7000760009,이화산업,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,622,5000,19940429,2800,14000000000,12.0,,0,,N,N,Y,376,17,13,9,0.35,20240930.0,285,,N,N,N
